Timestamp,Household_ID,Region,Energy_Consumption_kWh,Voltage_V,Current_A,Solar_Generation_kWh,EV_Charging_kWh,Temperature_C,Humidity_Percent,Grid_Load_Percent,Fault_Flag,Maintenance_Status,Electricity_Cost_EUR
12/27/2025 1:00,HH_460,West,2.56,238.48,29.35,6.1,0.43,14.13,83.93,34.55,0,Good,2.81
12/27/2025 2:00,HH_810,North,1.96,242.58,33.25,3.45,7.11,7.4,81.31,92.28,0,Critical,4.77
12/27/2025 3:00,HH_804,East,4.75,240.29,2.82,0.3,5.06,6.93,40.8,82.98,0,Good,2.61
12/27/2025 4:00,HH_537,West,3.85,245.55,37.87,0.61,3.64,19.13,93.87,25.29,0,Good,0.15
12/27/2025 5:00,HH_948,East,1.11,249.53,3.87,6.35,0,15.21,59.31,83.01,0,Good,0.22
12/27/2025 6:00,HH_229,North,3.91,242.24,23.19,1.76,1.77,14.81,93.25,91.98,1,Good,1.21
12/27/2025 7:00,HH_936,South,5.3,229.54,37.17,1.11,10.06,-0.9,83.07,33.36,0,Warning,3.9
12/27/2025 8:00,HH_627,South,3.45,243.95,37.21,5.95,0,27.34,84.87,25.01,0,Good,1.06
12/27/2025 9:00,HH_854,South,2.21,243.68,6.2,5.02,3.25,4.62,72.93,89.04,0,Good,1.71
12/27/2025 10:00,HH_966,North,2.24,244.24,38.88,5.55,3.95,3.86,33.04,68.06,0,Good,2.09
12/27/2025 11:00,HH_208,South,3.43,247.53,11.55,1.1,4.96,13.57,91.85,99.2,0,Good,0.65
12/27/2025 12:00,HH_702,West,0.73,246.01,14.32,0,0,5.25,50.02,76.42,0,Critical,3.95
12/27/2025 13:00,HH_727,South,4.42,241.91,27.33,3.27,4.52,21.27,90.77,60.89,0,Good,2.75
12/27/2025 14:00,HH_521,East,2.29,230.24,5.37,3.67,0,11.72,85.82,39.65,0,Good,1.33
12/27/2025 15:00,HH_619,West,3.18,243.14,21.84,3.73,4.29,15.2,81.68,75.98,0,Good,2.39
12/27/2025 16:00,HH_739,East,3.36,244.57,32.82,5.96,2.04,19.17,20.61,26.15,0,Good,3.56
12/27/2025 17:00,HH_733,East,4.33,248.83,20.35,0,1.4,4.16,63.25,53.25,0,Warning,3.55
12/27/2025 18:00,HH_718,East,1.99,246.86,3.38,4.72,6.5,2.01,38.3,47.73,0,Good,1.26
12/27/2025 19:00,HH_837,East,4.99,246.71,32.4,0.81,3.29,34.62,86.04,68.23,0,Good,2.21
12/27/2025 20:00,HH_405,West,3.18,236.45,10.37,4.71,5.42,14.52,72.61,37.76,0,Good,0.24
12/27/2025 21:00,HH_181,North,3.19,240.92,32.42,2.05,5.52,13.54,68.65,33.03,0,Good,2.18
12/27/2025 22:00,HH_838,West,5.67,230.23,37.59,1.37,7.81,-3.4,87.84,31.96,0,Good,0.38
12/27/2025 23:00,HH_641,South,3.3,235.39,30.44,1.78,0.38,17.41,42.18,44.84,0,Critical,0.21
12/28/2025 0:00,HH_799,South,4.61,241.47,2.29,0.11,6.76,19.94,28.09,89.08,0,Good,2.99
12/28/2025 1:00,HH_685,North,2.4,238.4,26.72,3.08,4.05,20.15,42.9,51.78,0,Good,2.77
12/28/2025 2:00,HH_156,South,3.87,239.01,11.61,1.45,2.87,26.82,33.76,91.3,0,Warning,4.43
12/28/2025 3:00,HH_896,West,1.81,247.6,8.76,4.57,0.55,2.99,38.95,79.79,0,Good,3.85
12/28/2025 4:00,HH_387,South,2.19,226.65,30.67,4.28,5.82,6.35,62.47,77.23,0,Good,3.85
12/28/2025 5:00,HH_102,South,2.35,244.72,12.29,6.38,1.23,31.48,54.15,81.44,0,Good,4.46
12/28/2025 6:00,HH_116,East,3.48,248.41,6.6,3.73,5.55,37.62,93.57,60.3,0,Warning,0.86
12/28/2025 7:00,HH_471,West,4.09,241.85,7.67,4.04,9.78,1.12,51.39,41.53,0,Good,0.16
12/28/2025 8:00,HH_680,East,3.89,241.21,27.41,5.8,6.94,17.39,31.39,34.29,0,Good,1.92
12/28/2025 9:00,HH_4,North,2.41,244.91,18.84,1.74,8.17,4.64,85.62,59.75,0,Good,1.44
12/28/2025 10:00,HH_198,West,3.64,241.64,9.14,0.02,1.84,-2.3,40.73,50.04,0,Warning,0.6
12/28/2025 11:00,HH_204,East,1.63,237.75,4.11,3.4,6.29,9.65,28.09,72.63,1,Good,1.12
12/28/2025 12:00,HH_396,West,2.43,247.16,37.55,0.15,0.57,1.47,69.41,47.93,0,Good,0.55
12/28/2025 13:00,HH_378,South,2.7,232.95,39.9,7.91,3.3,26.95,39.23,24.57,0,Good,3.74
12/28/2025 14:00,HH_574,North,4.58,237.63,16.37,5.91,9.22,19.02,21.2,50.34,1,Good,2.67
12/28/2025 15:00,HH_583,South,2.61,237.88,10.7,7.33,2.18,1.47,69.77,90.76,0,Good,1.25
12/28/2025 16:00,HH_604,South,3.33,239.32,2.63,3.12,7.33,-4.58,25.43,76.51,0,Warning,4.4
12/28/2025 17:00,HH_474,West,2.79,238.35,12.98,4.1,7.05,31.37,20.17,50.88,0,Good,4.87
12/28/2025 18:00,HH_688,North,4.42,231.69,23.73,2.08,7.22,2.93,71.17,36.84,0,Good,2.15
12/28/2025 19:00,HH_391,West,1.81,244.45,21.45,4.77,0.2,22.28,53.99,65.3,0,Warning,3.72
12/28/2025 20:00,HH_697,South,2.97,244.19,17.04,0.57,5.58,10.16,80.33,94.82,0,Good,3.73
12/28/2025 21:00,HH_568,North,2.31,237.96,15.12,0,3.53,21.35,32.32,66.41,0,Warning,2.85
12/28/2025 22:00,HH_579,North,2.52,243.52,39.15,1.42,7.27,9.2,58.3,91.15,0,Good,2.37
12/28/2025 23:00,HH_909,South,1.52,247.18,20.51,0.09,0,-1.09,28.7,76.45,0,Good,3.26
12/29/2025 0:00,HH_436,West,2.49,239.42,1.35,5.96,5.1,5.03,50.73,29.62,0,Good,0.93
12/29/2025 1:00,HH_63,South,2.35,244.36,28.27,6.63,4.68,3.46,46.73,76.23,0,Good,3.66
12/29/2025 2:00,HH_553,South,2.51,238.99,23.75,0.19,0,14.26,67.87,68.5,0,Good,0.64
12/29/2025 3:00,HH_971,South,1.64,243.61,7.17,5.58,1.34,24.62,66.76,48.84,0,Good,3.07
12/29/2025 4:00,HH_743,West,2.98,250.73,28.63,4.9,0,6.87,39.37,96.28,0,Good,0.23
12/29/2025 5:00,HH_663,North,2.69,244.08,1.78,0,1.82,-4.46,23.8,46.38,0,Good,4.47
12/29/2025 6:00,HH_175,East,3.06,238.61,29.29,2.22,5.65,18.35,27.86,26.74,0,Good,3.65
12/29/2025 7:00,HH_833,South,1.72,240.22,6.83,1.84,4.59,22.26,88.47,39.81,0,Good,2.4
12/29/2025 8:00,HH_738,North,4.52,237.26,39.4,4.5,4.51,38.33,74.49,54.91,0,Good,3.08
12/29/2025 9:00,HH_927,East,2.87,240.21,20.94,0.54,0.88,21.53,90.68,91.19,0,Good,3.23
12/29/2025 10:00,HH_609,North,3.96,237.02,1.42,2.8,7.36,16.2,66.33,22.3,0,Warning,4.56
12/29/2025 11:00,HH_740,West,4.41,239.68,33.68,1.63,3.94,20.8,85.95,83.79,0,Good,2.52
12/29/2025 12:00,HH_36,East,4.94,230.68,33.17,3.95,4.1,36.76,77.96,42.14,0,Good,2.99
12/29/2025 13:00,HH_14,East,5.84,237.87,30.77,2.57,6.82,32.28,38.36,68.2,0,Good,4.17
12/29/2025 14:00,HH_165,East,0.68,239.41,21.98,1.93,1.03,9.53,76.23,50.28,0,Warning,2.29
12/29/2025 15:00,HH_928,South,2.4,247.72,9.52,2.57,4.69,5.68,65.7,41.11,1,Good,1.36
12/29/2025 16:00,HH_181,East,1.87,244.62,25.96,7.07,5.27,6.82,32.74,60.59,0,Good,1.63
12/29/2025 17:00,HH_412,West,3.07,240.14,34.07,2.17,2.36,17.7,27.06,49.96,0,Good,0.92
12/29/2025 18:00,HH_193,West,4.1,233.89,20.23,0.92,5.96,28.48,47.5,51.46,0,Good,3.76
12/29/2025 19:00,HH_303,East,3.95,239.69,3.62,4.17,5.43,17.64,63.93,32.88,0,Good,4.71
12/29/2025 20:00,HH_711,North,2.36,238.31,39.04,2.71,3.7,-1.95,61.75,31.37,1,Warning,0.26
12/29/2025 21:00,HH_848,South,2.76,236.62,27.39,0.17,3.6,27.56,56.09,40.9,0,Good,3.5
12/29/2025 22:00,HH_246,North,2.69,243.9,39.29,7.46,5.57,31.27,55.91,67.07,0,Good,2.07
12/29/2025 23:00,HH_928,South,2.39,237.13,8.29,2.3,6.37,8.03,21.24,38.64,0,Good,1.88
12/30/2025 0:00,HH_408,South,2.29,238.81,8.93,2.24,4.19,24.89,21.62,81.87,1,Good,2.88
12/30/2025 1:00,HH_14,West,2.6,233.03,4.92,3.32,7.36,14.2,50.58,85.17,0,Good,1.52
12/30/2025 2:00,HH_431,South,2.28,240.45,9.21,6.46,5.98,35.01,58.64,32.92,0,Good,4.88
12/30/2025 3:00,HH_79,East,4.05,244.42,5.23,0,0,33.04,70.67,98.09,1,Warning,3.79
12/30/2025 4:00,HH_884,South,1.37,236.94,11.65,3.55,0,18.64,69.89,41.31,0,Critical,2.37
12/30/2025 5:00,HH_1,West,1.88,245.36,23.64,7.17,7.55,26.12,93.88,25.82,0,Warning,2.84
12/30/2025 6:00,HH_988,West,3.3,244.96,32.97,3.26,3.26,34.75,49.38,55.07,0,Good,0.64
12/30/2025 7:00,HH_787,South,4.71,238.27,4.76,0.53,4.49,17.31,29.51,34.53,0,Good,3.48
12/30/2025 8:00,HH_889,South,3.88,246.47,7.14,1.76,7.42,9.1,42.57,82.75,0,Good,3.05
12/30/2025 9:00,HH_826,South,5.15,245.7,12.3,3.41,3.98,28.91,77.49,29.2,0,Good,4.77
12/30/2025 10:00,HH_647,North,2.57,243.16,14.39,5.66,4.11,4.9,38.29,58.69,0,Good,2.85
12/30/2025 11:00,HH_466,East,3.87,250.67,35.68,2.32,1.39,12.48,81.31,26.69,0,Good,0.18
12/30/2025 12:00,HH_511,South,2.9,244.97,9.84,4.65,5.11,33.96,80.45,91.9,0,Good,3.61
12/30/2025 13:00,HH_495,East,3.54,245.89,5.99,0.13,5.76,27.6,55.19,44.69,0,Good,0.96
12/30/2025 14:00,HH_845,West,3.5,239.85,35.08,0.11,2.27,13.17,74.76,69.34,0,Good,3
12/30/2025 15:00,HH_115,East,3.96,235.71,35.43,2.03,1.23,4.66,80.09,78.35,0,Good,3.03
12/30/2025 16:00,HH_576,South,5.48,236.69,31.62,5.88,11.88,11.02,74.47,22.57,0,Good,4.6
12/30/2025 17:00,HH_274,West,2.9,239.97,15.87,3.14,3.72,7.78,43.46,50.52,0,Good,2.6
12/30/2025 18:00,HH_447,South,0.75,244.38,36.6,3.58,1.95,2.92,32.74,42.66,0,Warning,3.77
12/30/2025 19:00,HH_708,East,3.45,239.19,18.13,3.56,6.12,28.45,28.94,63.69,0,Good,0.61
12/30/2025 20:00,HH_306,East,0.98,244.65,31.87,5.22,3.85,6.34,92.26,81.68,0,Good,4.95
12/30/2025 21:00,HH_324,North,1.51,231.02,17.96,1.78,0.74,15.44,27.09,30.45,0,Warning,2.1
12/30/2025 22:00,HH_603,East,2.11,235.38,19.79,4.38,5.45,12.36,53.07,58.01,0,Good,4.32
12/30/2025 23:00,HH_784,West,3.55,237.23,34.55,1.34,1.44,39.19,27.62,30.43,0,Warning,3.88
12/31/2025 0:00,HH_398,South,4.57,235.76,1.04,6.97,8.73,12.6,79.61,83.2,0,Good,1.35
12/31/2025 1:00,HH_958,East,2.19,243.3,11.69,1.4,5.48,-1.4,61.49,82.8,0,Good,4.23
12/31/2025 2:00,HH_590,South,2.18,239.43,26.11,1.24,3.17,-0.96,33.18,46.46,0,Good,1.46
12/31/2025 3:00,HH_391,North,2.01,236.24,36.96,4.1,4.33,21.58,91.98,46.24,0,Good,4.62
12/31/2025 4:00,HH_749,South,2.9,243.21,1.49,3.16,6.71,21.97,83.63,67.94,0,Good,0.38
12/31/2025 5:00,HH_312,South,2.35,248.38,19.11,3.65,4.56,13.84,29.52,99.78,0,Good,3.26
12/31/2025 6:00,HH_14,East,3.43,243.52,21.14,3.45,10.37,14.43,81,98.44,0,Good,1.92
12/31/2025 7:00,HH_170,East,5.53,237.17,39.98,0.82,7.41,-2.57,83.33,45.25,0,Good,2.5
12/31/2025 8:00,HH_109,South,2.4,241.42,28.19,6.23,5.46,18.24,77.88,86.37,0,Good,2.2
12/31/2025 9:00,HH_838,North,0.48,236.63,5.93,4.79,1.19,17.71,46.34,45.24,0,Good,3.99
12/31/2025 10:00,HH_830,West,2.17,244.23,22.66,5.72,3.56,1.73,39.24,60.92,0,Good,4.92
12/31/2025 11:00,HH_43,West,2.21,241.13,7.01,1.94,5.44,-0.33,59.37,22.54,0,Good,0.79
12/31/2025 12:00,HH_825,West,1.06,246.65,29.32,3.83,1.53,0.56,55.57,95.23,0,Good,2.62
12/31/2025 13:00,HH_358,West,2.96,240.56,15.17,3.39,7.88,-0.45,63.77,78.78,0,Good,4.04
12/31/2025 14:00,HH_475,South,0.61,241.17,26.78,5.26,1.08,22.44,51.35,89.23,0,Good,3.65
12/31/2025 15:00,HH_75,South,2.75,232.67,35.89,5.32,2.09,3.84,35.81,64.63,0,Warning,2.63
12/31/2025 16:00,HH_927,South,3.34,230.73,31.87,3.39,2.31,6.31,62.77,25.24,0,Good,1.94
12/31/2025 17:00,HH_307,South,3.44,241.48,32.07,0,6.23,2.81,60.32,55.13,0,Good,2.93
12/31/2025 18:00,HH_753,North,3.77,232.06,11.94,6.56,1.59,38.1,88.13,49.39,0,Good,1.98
12/31/2025 19:00,HH_505,South,2.32,235.9,24.05,4.11,0,33.46,67.64,61.23,0,Warning,3.32
12/31/2025 20:00,HH_835,South,2.62,242,8.32,1.78,7.26,5.37,77.71,36.82,0,Critical,4.26
12/31/2025 21:00,HH_897,South,1.98,238.26,9.62,3.81,2.67,9.74,52.04,56.13,0,Good,3.16
12/31/2025 22:00,HH_80,East,2.65,234.57,28.61,0,0.79,4.45,81.68,22.35,0,Good,0.71
12/31/2025 23:00,HH_684,West,0.31,236.95,16.87,5.11,1.74,17.13,43.23,31.93,0,Good,2.96
1/1/2026 0:00,HH_987,East,5.07,247.52,35.65,0.06,9.15,-4.12,93.34,89.72,0,Good,2.35
1/1/2026 1:00,HH_494,North,3.64,240.63,20,2.56,2.03,25.21,81.18,50.23,0,Good,4.67
1/1/2026 2:00,HH_946,North,3.89,242.37,3.69,3.49,3.63,18.54,20.33,54.32,0,Warning,2.98
1/1/2026 3:00,HH_828,West,2,240.53,17.17,5.08,2.66,35.44,81.35,48.58,0,Good,3.73
1/1/2026 4:00,HH_259,West,0.2,247.49,6.22,3.21,0.3,2.4,60.35,69.65,0,Good,3.12
1/1/2026 5:00,HH_504,South,1.45,241.82,39.78,4.27,1.77,31.18,63.5,20.39,0,Warning,4.99
1/1/2026 6:00,HH_328,West,4.17,243,1.93,2.94,0.1,30.64,94.87,95.87,0,Good,4.06
1/1/2026 7:00,HH_626,North,4.46,231.57,22.91,2.94,6.87,0.72,73.82,64.34,0,Warning,3.97
1/1/2026 8:00,HH_848,South,4.02,239.47,15.21,3.17,4.3,12.94,29.77,50.48,0,Good,2.42
1/1/2026 9:00,HH_111,North,4.78,239.02,24.67,2.62,11.45,2.66,76.55,89.07,0,Good,4.5
1/1/2026 10:00,HH_822,East,2.81,234.41,22.02,0,1.87,6.46,34.96,59.73,0,Good,2.99
1/1/2026 11:00,HH_514,South,1.68,232.97,36.81,1.46,1.42,6.85,90.12,27.43,0,Critical,2.74
1/1/2026 12:00,HH_541,South,5.08,238.5,8.12,3.49,8.6,20.03,39.78,93.03,0,Good,3.02
1/1/2026 13:00,HH_784,East,4.82,253.51,5.67,2.5,7.17,13.51,54.63,50.93,0,Good,3.79
1/1/2026 14:00,HH_247,North,4.17,234.9,34.94,2.69,5.15,37.65,80.96,65.75,0,Warning,0.17
1/1/2026 15:00,HH_221,West,1.46,241.16,37.34,2.35,0.66,0.69,92.32,95.55,0,Warning,2.96
1/1/2026 16:00,HH_607,South,6.71,239.42,14.85,1.27,9.23,38.82,31.78,43.61,1,Good,4.3
1/1/2026 17:00,HH_746,West,1.24,242.98,38.3,2.01,3.78,5.38,25.18,34.24,0,Good,1.9
1/1/2026 18:00,HH_315,East,4.61,249.58,14.37,2.39,2.71,29.78,79.26,89.23,0,Good,1.06
1/1/2026 19:00,HH_395,North,3.47,229.69,23.79,3.01,7.43,10.25,84.7,61.76,0,Good,0.67
1/1/2026 20:00,HH_755,North,2.46,235.34,27,3.79,3.93,1.44,65.15,75.61,0,Critical,2.93
1/1/2026 21:00,HH_480,North,3.66,247.7,39.76,2.64,0.5,33.61,32.81,28.85,0,Good,1.86
1/1/2026 22:00,HH_24,West,3.65,241.9,7.64,0.94,4.12,8.9,31.79,75.7,0,Good,3.82
1/1/2026 23:00,HH_851,West,2.19,237.61,12.49,0.2,1.66,24.65,54.54,65.93,0,Warning,4.14
1/2/2026 0:00,HH_672,West,2.64,238.05,22.3,8,0,20.49,34.54,46.22,0,Critical,4.5
1/2/2026 1:00,HH_842,West,4.18,231.81,9.37,0.74,1.35,16.23,46.01,87.97,0,Good,0.14
1/2/2026 2:00,HH_694,South,2.65,241.74,23.62,1.96,2.42,17.31,79.57,56.84,0,Good,4.09
1/2/2026 3:00,HH_241,West,2.63,240.5,31.35,4.03,0.53,27.95,27.93,52.7,0,Good,3.15
1/2/2026 4:00,HH_696,East,3.31,240.11,35.29,3.72,5.73,-1.05,42.78,34.67,0,Good,1.67
1/2/2026 5:00,HH_352,South,2.42,237.38,14.11,4.04,1.67,25.07,49.75,40.37,0,Good,1.74
1/2/2026 6:00,HH_855,North,6.07,241.15,7.73,2.11,5.44,35.31,37.06,41.86,0,Good,2.86
1/2/2026 7:00,HH_353,West,0.91,235.41,27.74,3.48,0.3,-2.4,73.13,52.46,0,Good,0.12
1/2/2026 8:00,HH_350,West,2.09,236.91,27.77,3.12,6.73,1.33,55.16,60.07,0,Good,1.73
1/2/2026 9:00,HH_94,South,4.02,241.82,18.08,2.38,0.17,27.25,91,99.22,0,Critical,4.5
1/2/2026 10:00,HH_327,North,0.72,237.97,24.15,3.49,0,14.68,45.49,63.6,0,Good,3.29
1/2/2026 11:00,HH_720,North,4.28,240.33,32.14,5.11,7.71,13.16,89.41,57.37,0,Good,0.86
1/2/2026 12:00,HH_939,East,1.13,237.98,29.6,2.96,1.43,1.16,62.62,71.18,0,Good,4.18
1/2/2026 13:00,HH_53,South,5.73,242.37,27.24,2.97,9.27,17.8,60.41,80.45,0,Good,3.67
1/2/2026 14:00,HH_370,East,3.92,237.41,26.81,5.14,5.69,0.69,37.61,98.35,0,Warning,0.42
1/2/2026 15:00,HH_897,South,4.57,241.52,29.24,4.92,6.37,16.45,91.08,99.85,0,Good,4.82
1/2/2026 16:00,HH_94,South,5.44,243.87,24.69,6.17,7.14,29.36,43.87,88.87,0,Warning,4.13
1/2/2026 17:00,HH_610,South,1.88,239.75,4.3,0,4.34,6.62,61,23.4,0,Warning,0.8
1/2/2026 18:00,HH_445,North,2.39,238.96,23.73,4.81,4.37,16.64,90.46,23.35,0,Good,4.37
1/2/2026 19:00,HH_630,East,5.67,237.84,35.7,4.2,7.84,39.64,83.8,45.85,0,Good,4.64
1/2/2026 20:00,HH_290,East,4.68,239.04,2.47,1.23,4.33,25.9,43.16,89.43,0,Good,2.6
1/2/2026 21:00,HH_829,West,2.3,247.44,16.56,3.5,1.82,32.86,80.39,80.91,0,Good,1.52
1/2/2026 22:00,HH_358,East,4.38,245.46,16.32,5.1,5.76,13.67,71.06,70.35,1,Good,2.86
1/2/2026 23:00,HH_61,West,1.84,242.63,10.91,1.34,0,29.55,22.5,35.42,1,Good,3.49
1/3/2026 0:00,HH_479,West,4.94,237.55,23.41,3.89,7.96,-3.18,56.96,97.72,0,Good,1.35
1/3/2026 1:00,HH_252,North,3.59,246.65,7.65,4.74,8.02,0.53,51.68,91.89,0,Good,1.48
1/3/2026 2:00,HH_760,West,4.07,249.1,36.74,0.86,7.59,4.14,69.42,93.06,0,Good,3.87
1/3/2026 3:00,HH_776,South,3.27,231.12,7.07,2.72,7.48,13.09,72.71,60.62,0,Good,3.38
1/3/2026 4:00,HH_566,South,2.3,239.58,38.64,3.6,3.75,33.06,72.84,49.43,0,Good,1.83
1/3/2026 5:00,HH_181,North,2.42,240.86,1.45,1.41,3.68,10.58,54.5,70.97,0,Warning,1.92
1/3/2026 6:00,HH_148,South,2.24,237.78,20.03,1.24,0.31,24.46,91.05,72.5,0,Good,3.69
1/3/2026 7:00,HH_46,South,4.63,232.38,2.41,2.73,9.24,26.92,25.33,94.19,0,Good,1.79
1/3/2026 8:00,HH_118,East,3.14,235.87,35.21,4.6,2.54,21.38,68.66,65.72,0,Good,1.61
1/3/2026 9:00,HH_93,North,2.34,246.92,32.15,4.29,5.02,11.08,52.93,90.3,0,Good,3.86
1/3/2026 10:00,HH_543,South,3,235.28,9.78,1.28,4.76,20.97,37.44,45.24,0,Good,2.14
1/3/2026 11:00,HH_213,North,3.03,236.83,6.38,4.3,0,10.4,30.25,23.4,1,Warning,3.98
1/3/2026 12:00,HH_154,North,2.93,240.75,9.27,1.33,0,-1.23,54.68,54.91,0,Good,4.03
1/3/2026 13:00,HH_479,South,3.16,239.94,4.05,0,4.02,39.68,42.9,35.99,0,Critical,4.78
1/3/2026 14:00,HH_447,South,3.66,237.34,10.24,2.27,2.64,0.72,36.44,82.24,0,Good,3.23
1/3/2026 15:00,HH_916,West,4.11,243.85,3.66,5.25,3.73,-1.74,22.72,84.38,0,Good,3.56
1/3/2026 16:00,HH_278,North,6.1,243.73,34.25,4.31,7.2,34.53,43.46,82.64,0,Good,2.19
1/3/2026 17:00,HH_313,North,4.15,235.61,34.27,3,4.67,8.58,89.89,57.03,0,Good,3.09
1/3/2026 18:00,HH_441,South,4.29,233.45,22.41,2.17,6.28,24.26,60.38,91.43,0,Good,1.11
1/3/2026 19:00,HH_616,West,2.47,242.21,36.88,2.22,5.34,9.81,38.11,55.65,1,Good,3.32
1/3/2026 20:00,HH_154,East,3.07,239.63,14.66,3.22,3.05,12.62,93.18,67.99,0,Warning,4.56
1/3/2026 21:00,HH_785,South,3.05,242.31,7.97,0.86,0.99,6.8,68.84,37.08,0,Good,0.99
1/3/2026 22:00,HH_857,West,2.34,239.75,12.87,2.3,4.79,10.44,58.03,21.91,0,Critical,2.69
1/3/2026 23:00,HH_869,North,2.07,237.4,5.82,2.57,4.25,13.48,90.01,68.36,0,Good,1.23
1/4/2026 0:00,HH_155,North,4.12,239.01,33.07,0.3,6.75,27.42,78.58,72.25,0,Warning,0.5
1/4/2026 1:00,HH_835,South,3.43,246.72,30.66,1.32,3.55,18.02,59.93,94.32,0,Warning,0.51
1/4/2026 2:00,HH_568,West,3.13,236.57,8.4,3.82,3.11,37.46,20.53,87.58,0,Good,1.18
1/4/2026 3:00,HH_792,South,2.82,238.96,22.28,3.02,3.31,-3.12,51.05,82.08,0,Critical,1.78
1/4/2026 4:00,HH_537,North,3.6,233.21,11.94,2.38,1.24,17.64,79.98,76.02,0,Good,1.18
1/4/2026 5:00,HH_882,West,3.54,232.46,6.11,1.18,8.34,21.29,41.37,54.55,0,Good,3.97
1/4/2026 6:00,HH_778,West,6.13,233.82,10.57,6.15,7.42,36.41,24.08,59.1,0,Good,0.46
1/4/2026 7:00,HH_804,North,2.05,230.98,24.39,1.32,0.36,-2.79,65.61,82.35,0,Good,0.31
1/4/2026 8:00,HH_746,North,2,234.01,26.38,3.5,6.41,20.81,87.47,32.71,0,Good,0.99
1/4/2026 9:00,HH_722,East,1.46,242.25,8.29,2.02,0,33.41,94.16,77.4,0,Good,1.23
1/4/2026 10:00,HH_637,East,2.96,243.4,31.18,3.07,6.96,5.89,28.59,70,0,Good,3.36
1/4/2026 11:00,HH_685,North,2.45,233.79,23.42,3.92,1.91,34.43,92.15,37.95,1,Good,0.13
1/4/2026 12:00,HH_630,West,4.68,233.81,17.74,0.26,5.08,-4.14,48.77,55.64,0,Good,4.58
1/4/2026 13:00,HH_401,North,3.27,239.38,26.2,2.99,0,27.96,75.92,82.58,0,Warning,1.49
1/4/2026 14:00,HH_974,South,4.25,251.46,14,5.38,0.4,36.99,35.31,29.25,0,Warning,0.61
1/4/2026 15:00,HH_314,North,3.3,236.52,11.29,6.52,5.41,24.57,70.44,69.93,1,Good,4.77
1/4/2026 16:00,HH_595,West,2.09,238.5,37.13,2.74,1.9,14.76,70.36,53.67,0,Warning,4.53
1/4/2026 17:00,HH_594,East,1.35,246.4,36.07,3.08,1.48,-2.98,41.17,40.04,0,Warning,0.52
1/4/2026 18:00,HH_23,North,4.79,245.75,19.53,7.42,8.19,36.41,53.41,91.31,0,Critical,2.27
1/4/2026 19:00,HH_648,East,4.53,243.7,24.55,5.27,10.63,16.16,51.1,58.2,0,Good,3.19
1/4/2026 20:00,HH_306,South,3.31,245.03,26.62,1.77,6.81,-3.7,69.13,99.03,0,Warning,3.95
1/4/2026 21:00,HH_400,West,4.18,246.19,26.57,1.76,0.72,26.04,93.29,70.81,0,Good,4.91
1/4/2026 22:00,HH_601,East,4.33,237.38,21.6,4.91,9.29,16.68,62.76,46.45,0,Warning,3.82
1/4/2026 23:00,HH_811,South,3.28,242.52,13.2,0.98,0,0.6,60.83,43.95,0,Warning,2.76
1/5/2026 0:00,HH_352,West,2.67,238.01,35.69,5.18,3.09,4.64,45.35,75.5,0,Warning,0.27
1/5/2026 1:00,HH_881,West,2.1,235.86,22.92,3.67,4.16,-2.1,70.84,47.88,0,Warning,1.1
1/5/2026 2:00,HH_882,East,4.98,242.73,36.38,4.04,9.77,20.84,83.46,66.2,0,Warning,4.36
1/5/2026 3:00,HH_211,East,2.86,238.88,33.31,2.49,6.74,22.99,27.4,65.29,0,Good,2.03
1/5/2026 4:00,HH_594,East,2.98,239.34,26.34,1.74,2.61,17.76,38.1,21.24,0,Good,0.6
1/5/2026 5:00,HH_96,West,2.25,245.85,28.71,5.92,1.17,31.77,64.48,75.44,0,Good,4
1/5/2026 6:00,HH_558,West,3.5,241.85,36.54,2.51,7.01,33.75,26.3,65.37,0,Good,0.7
1/5/2026 7:00,HH_433,West,2.44,239.24,25.62,2.18,2.4,22.7,46.07,84.83,0,Good,1.49
1/5/2026 8:00,HH_360,East,2.32,239.49,19.26,2.84,4.65,-4.43,55.96,95.13,0,Warning,0.24
1/5/2026 9:00,HH_783,East,0.89,233.16,18.25,3.39,0,26.29,80.44,59.08,0,Good,1.56
1/5/2026 10:00,HH_49,South,4.67,243.43,39.22,0.94,5.71,13.81,59.5,82.07,0,Good,4.11
1/5/2026 11:00,HH_661,North,3.37,239.36,30.31,1.87,5.47,20.45,48.51,57.51,0,Good,2.27
1/5/2026 12:00,HH_587,South,1.85,238.85,27.18,1.76,0.28,24.21,31.05,43.39,1,Warning,1.12
1/5/2026 13:00,HH_221,North,3.34,248.04,4.75,4.69,7.09,10.76,35.18,92.07,0,Good,2.45
1/5/2026 14:00,HH_736,South,5.67,244,23.93,1.23,5.66,36.27,58.86,69.33,0,Good,0.12
1/5/2026 15:00,HH_6,East,2.12,241.05,8.37,0,6.22,1.03,80.35,24.85,0,Warning,3.53
1/5/2026 16:00,HH_55,West,3.55,241.96,16.2,0,2.86,25.22,49.93,94.76,0,Good,0.13
1/5/2026 17:00,HH_851,North,3.3,245.62,22.73,0.06,4.54,-4.8,37.09,53.38,0,Good,1.64
1/5/2026 18:00,HH_976,West,5.14,238.94,1.31,5.72,4.19,36.61,48.42,73.47,0,Good,1
1/5/2026 19:00,HH_844,North,2.88,243.67,34.63,3.03,3.56,0.06,24.15,96.74,0,Good,4.73
